,Make,Variant,Length,GeoRegion,CRS,Price,Year,yscore,vscore,rscore,PredPrice
203,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Europe,Greece,333781,2008,371565.974746918,411908.1228806641,417911.7494374818,369282.2055458347
204,Nautitech,Nautitech 47,47.0,Europe,Greece,318002,2008,371565.974746918,429000.21643314866,417911.7494374818,334266.8025839829
205,Nautitech,Nautitech 47,47.0,Europe,Greece,309506,2008,371565.974746918,429000.21643314866,417911.7494374818,334266.8025839829
206,Voyage Yachts,Voyage Yachts 500,50.0,Caribbean,British Virgin Islands,479000,2008,371565.974746918,490353.86993835465,390530.80521696835,442416.92491292936
207,Voyage Yachts,Voyage Yachts 500,50.0,Caribbean,British Virgin Islands,465000,2008,371565.974746918,490353.86993835465,390530.80521696835,442416.92491292936
208,Catana,Catana 50,50.0,Europe,France,709342,2008,371565.974746918,768509.5671483107,434178.18166184187,717728.8593440704
209,Voyage Yachts,Voyage Yachts 500,50.0,USA,Florida,365000,2008,371565.974746918,490353.86993835465,442094.84568493086,444126.1933755753
210,Lagoon,Lagoon 500,51.0,Caribbean,Martinique,553247,2008,371565.974746918,558741.7112153053,401086.5875061711,534618.9908010394
211,Lagoon,Lagoon 500,51.0,Europe,Italy,667562,2008,371565.974746918,558741.7112153053,425607.96837693505,438092.6902776784
212,Lagoon,Lagoon 500,51.0,Europe,Greece,606875,2008,371565.974746918,558741.7112153053,417911.7494374818,544363.8737544981
213,Lagoon,Lagoon 500,51.0,Europe,Portugal,546613,2008,371565.974746918,558741.7112153053,432345.5113023199,532671.2832019303
214,Lagoon,Lagoon 500,51.0,Europe,Portugal,545648,2008,371565.974746918,558741.7112153053,432345.5113023199,532671.2832019303
215,Lagoon,Lagoon 500,51.0,Europe,Lagos,521397,2008,371565.974746918,558741.7112153053,438666.9902734438,564150.5967348279
216,Lagoon,Lagoon 500,51.0,Europe,Italy,412997,2008,371565.974746918,558741.7112153053,425607.96837693505,438092.6902776784
217,Lagoon,Lagoon 500,51.0,Europe,Italy,412675,2008,371565.974746918,558741.7112153053,425607.96837693505,438092.6902776784
218,Lagoon,Lagoon 500,51.0,Europe,Italy,411782,2008,371565.974746918,558741.7112153053,425607.96837693505,438092.6902776784
219,Lagoon,Lagoon 500,51.0,Europe,Italy,411461,2008,371565.974746918,558741.7112153053,425607.96837693505,438092.6902776784
220,Catana,Catana 50,53.0,Europe,Spain,632282,2008,371565.974746918,768509.5671483107,434391.02807708364,662385.0293089693
221,Fountaine Pajot,Fountaine Pajot Lavezzi 40,39.0,Caribbean,Guadeloupe,205124,2009,366486.63835915015,223039.666035064,389732.17830631573,193997.22969285914
222,Nautitech,Nautitech 40.2,39.0,Caribbean,Martinique,194422,2009,366486.63835915015,228527.7999305783,401086.5875061711,196591.13005318306
223,Nautitech,Nautitech 40.2,39.0,Caribbean,Martinique,194200,2009,366486.63835915015,228527.7999305783,401086.5875061711,196591.13005318306
224,Fountaine Pajot,Fountaine Pajot Lipari 41,40.0,Caribbean,Belize,194008,2009,366486.63835915015,255895.54259221806,385859.8818955902,190777.4532554837
225,Lagoon,Lagoon 420,41.0,USA,Florida,309000,2009,366486.63835915015,377034.9358608368,442094.84568493086,288494.8483871301
226,Lagoon,Lagoon 420,41.0,USA,Florida,280000,2009,366486.63835915015,377034.9358608368,442094.84568493086,288494.8483871301
227,Lagoon,Lagoon 420,41.0,USA,Florida,280000,2009,366486.63835915015,377034.9358608368,442094.84568493086,288494.8483871301
228,Broadblue,Broadblue 415,42.0,Europe,Spain,364170,2009,366486.63835915015,408828.8616119865,434391.02807708364,353658.6026414824
229,Broadblue,Broadblue 415,42.0,Europe,Spain,363802,2009,366486.63835915015,408828.8616119865,434391.02807708364,353658.6026414824
230,Fountaine Pajot,Fountaine Pajot Orana 44,43.0,Caribbean,Saint-Martin,329000,2009,366486.63835915015,361544.2905672092,418108.21455768513,336793.5274702486
231,Fountaine Pajot,Fountaine Pajot Orana 44,43.0,Caribbean,Antigua and Barbuda,327712,2009,366486.63835915015,361544.2905672092,403444.0218580762,334790.19965281454
232,Fountaine Pajot,Fountaine Pajot Orana 44,43.0,USA,Florida,300000,2009,366486.63835915015,361544.2905672092,442094.84568493086,296291.1569482441
233,Lagoon,Lagoon 440,44.6,Europe,Croatia,435736,2009,366486.63835915015,392772.037481486,404132.1230890648,343928.69825026364
234,Lagoon,Lagoon 440,44.6,Europe,Croatia,347755,2009,366486.63835915015,392772.037481486,404132.1230890648,343928.69825026364
235,Lagoon,Lagoon 440,44.6,USA,Maryland,525000,2009,366486.63835915015,392772.037481486,461618.523583467,438128.739817913
236,Leopard,Leopard 46,46.0,Europe,Italy,339514,2009,366486.63835915015,374429.37049490766,425607.96837693505,336823.22518262145
237,Nautitech,Nautitech 47,47.0,Caribbean,Antigua and Barbuda,364000,2009,366486.63835915015,429000.21643314866,403444.0218580762,351796.8064072683
238,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Caribbean,Martinique,314925,2009,366486.63835915015,411908.1228806641,401086.5875061711,344355.6019058664
239,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Europe,Croatia,315454,2009,366486.63835915015,411908.1228806641,404132.1230890648,339563.9129366658
240,Lagoon,Lagoon 500,51.0,Europe,Greece,546187,2009,366486.63835915015,558741.7112153053,417911.7494374818,521150.49431021477
241,Lagoon,Lagoon 500,51.0,Europe,Greece,521912,2009,366486.63835915015,558741.7112153053,417911.7494374818,521150.49431021477
242,Lagoon,Lagoon 500,51.0,Europe,Greece,503208,2009,366486.63835915015,558741.7112153053,417911.7494374818,521150.49431021477
243,Lagoon,Lagoon 500,51.0,USA,Florida,425000,2009,366486.63835915015,558741.7112153053,442094.84568493086,466131.63339119515
244,Leopard,Leopard 38,37.5,Caribbean,British Virgin Islands,185000,2010,417567.9457323945,184999.99999999997,390530.80521696835,184748.39331829737
245,Seawind,Seawind 1160,38.0,USA,Florida,329950,2010,417567.9457323945,361640.9906169871,442094.84568493086,356036.8752417054
246,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Caribbean,Martinique,297709,2010,417567.9457323945,255895.54259221806,401086.5875061711,282226.73204566643
247,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Caribbean,Martinique,297369,2010,417567.9457323945,255895.54259221806,401086.5875061711,282226.73204566643
248,Lagoon,Lagoon 400 Owners Version,39.0,Caribbean,Belize,285000,2010,417567.9457323945,285000.0,385859.8818955902,277851.1827142547
249,Lagoon,Lagoon 400,39.0,Caribbean,Netherlands Antilles,275000,2010,417567.9457323945,276135.9073041746,356956.49035156256,276619.46212416876
250,Lagoon,Lagoon 400,39.0,Caribbean,British Virgin Islands,195000,2010,417567.9457323945,276135.9073041746,390530.80521696835,189325.3942441001
251,Lagoon,Lagoon 400,39.0,Europe,Turkey,279380,2010,417567.9457323945,276135.9073041746,439044.56146387284,271373.86189273954
252,Lagoon,Lagoon 400,39.0,Europe,Turkey,279162,2010,417567.9457323945,276135.9073041746,439044.56146387284,271373.86189273954
253,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Portugal,278887,2010,417567.9457323945,255895.54259221806,432345.5113023199,270262.31171981
254,Lagoon,Lagoon 400,39.0,Europe,Greece,267233,2010,417567.9457323945,276135.9073041746,417911.7494374818,277572.4548767283
255,Lagoon,Lagoon 400,39.0,Europe,Greece,267025,2010,417567.9457323945,276135.9073041746,417911.7494374818,277572.4548767283
256,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,France,218882,2010,417567.9457323945,255895.54259221806,434178.18166184187,228118.32595436176
257,Lagoon,Lagoon 400,39.0,Europe,Croatia,217486,2010,417567.9457323945,276135.9073041746,404132.1230890648,229289.9122724249
258,Lagoon,Lagoon 400,39.0,Europe,Croatia,217261,2010,417567.9457323945,276135.9073041746,404132.1230890648,229289.9122724249
259,Fountaine Pajot,Fountaine Pajot Lavezzi 40,39.0,Europe,France,205506,2010,417567.9457323945,223039.666035064,434178.18166184187,195396.3769160196
260,Fountaine Pajot,Fountaine Pajot Lavezzi 40,39.0,Europe,France,205284,2010,417567.9457323945,223039.666035064,434178.18166184187,195396.3769160196
261,Lagoon,Lagoon 421,42.0,Europe,Turkey,437734,2010,417567.9457323945,330530.85717087914,439044.56146387284,386861.32056361623
262,Lagoon,Lagoon 421,42.0,Europe,Italy,327968,2010,417567.9457323945,330530.85717087914,425607.96837693505,335906.8851303214
263,Lagoon,Lagoon 421,42.0,Europe,Italy,327712,2010,417567.9457323945,330530.85717087914,425607.96837693505,335906.8851303214
264,Lagoon,Lagoon 421,42.0,Europe,Greece,285231,2010,417567.9457323945,330530.85717087914,417911.7494374818,318516.7616216947
265,Fountaine Pajot,Fountaine Pajot Orana 44,43.0,USA,Florida,390000,2010,417567.9457323945,361544.2905672092,442094.84568493086,364785.1738032672
266,Nautitech,Nautitech 441,44.0,Caribbean,Martinique,346188,2010,417567.9457323945,287652.55257104296,401086.5875061711,307718.02470690676
267,Nautitech,Nautitech 441,44.0,Caribbean,Martinique,345919,2010,417567.9457323945,287652.55257104296,401086.5875061711,307718.02470690676
268,Nautitech,Nautitech 441,44.0,Caribbean,Martinique,291527,2010,417567.9457323945,287652.55257104296,401086.5875061711,307718.02470690676
269,Nautitech,Nautitech 441,44.0,Caribbean,Martinique,291300,2010,417567.9457323945,287652.55257104296,401086.5875061711,307718.02470690676
270,Nautitech,Nautitech 441,44.0,Caribbean,Martinique,282000,2010,417567.9457323945,287652.55257104296,401086.5875061711,307718.02470690676
271,Nautitech,Nautitech 441,44.0,Caribbean,Guadeloupe,269724,2010,417567.9457323945,287652.55257104296,389732.17830631573,278552.5530741561
272,Nautitech,Nautitech 442 Owners Version,44.0,Europe,Croatia,437734,2010,417567.9457323945,437482.50000000006,404132.1230890648,446987.47083680675
273,Nautitech,Nautitech 442 Owners Version,44.0,Europe,Croatia,437231,2010,417567.9457323945,437482.50000000006,404132.1230890648,446987.47083680675
274,Antares,Antares 44i,44.0,USA,Florida,525000,2010,417567.9457323945,593845.4404658711,442094.84568493086,547636.6172279248
275,Antares,Antares 44i,44.0,USA,Florida,495000,2010,417567.9457323945,593845.4404658711,442094.84568493086,547636.6172279248
276,Lagoon,Lagoon 440,44.6,Caribbean,Guadeloupe,380000,2010,417567.9457323945,392772.037481486,389732.17830631573,350931.6934967298
277,Lagoon,Lagoon 440,44.6,Caribbean,Saint-Martin,345000,2010,417567.9457323945,392772.037481486,418108.21455768513,367156.5068209379
278,Lagoon,Lagoon 440,44.6,Caribbean,Sint Maarten (Dutch part),345000,2010,417567.9457323945,392772.037481486,367421.7307728347,342675.08738305164
279,Lagoon,Lagoon 440,44.6,Europe,Spain,424812,2010,417567.9457323945,392772.037481486,434391.02807708364,441077.79272678273
280,Lagoon,Lagoon 440,45.8,Europe,France,479431,2010,417567.9457323945,392772.037481486,434178.18166184187,422548.96623813786
281,Leopard,Leopard 46,46.0,Caribbean,Saint-Martin,415000,2010,417567.9457323945,374429.37049490766,418108.21455768513,372551.1721297621
282,Leopard,Leopard 46,46.0,Caribbean,Grenada,335000,2010,417567.9457323945,374429.37049490766,404131.1852811904,340816.98049603467
283,Catana,Catana 47,47.0,Caribbean,Martinique,546813,2010,417567.9457323945,546230.5,401086.5875061711,549299.7839047799
284,Catana,Catana 47,47.0,Caribbean,Martinique,545648,2010,417567.9457323945,546230.5,401086.5875061711,549299.7839047799
285,Chris White,Chris White Atlantic 48,48.7,USA,Washington,565000,2010,417567.9457323945,565000.0,418590.38045381976,572897.868972987
286,Outremer,Outremer 49,49.0,Europe,France,763449,2010,417567.9457323945,728510.2639008479,434178.18166184187,790305.212532979
287,Voyage Yachts,Voyage Yachts 500 Owner's Version,50.0,USA,Florida,595000,2010,417567.9457323945,595000.0000000001,442094.84568493086,601320.6827614766
288,Lagoon,Lagoon 500,51.0,Europe,Croatia,721467,2010,417567.9457323945,558741.7112153053,404132.1230890648,593208.7943035214
289,Lagoon,Lagoon 500,51.0,Europe,Turkey,589128,2010,417567.9457323945,558741.7112153053,439044.56146387284,607505.8605891417
290,Lagoon,Lagoon 500,51.0,Europe,Turkey,588087,2010,417567.9457323945,558741.7112153053,439044.56146387284,607505.8605891417
291,Lagoon,Lagoon 500,51.0,Europe,Croatia,576531,2010,417567.9457323945,558741.7112153053,404132.1230890648,593208.7943035214
292,Lagoon,Lagoon 500,51.0,Europe,Croatia,575961,2010,417567.9457323945,558741.7112153053,404132.1230890648,593208.7943035214
293,Leopard,Leopard 39,37.5,USA,Florida,339000,2011,432315.67532493756,243242.12967465178,442094.84568493086,327817.7464976272
294,Leopard,Leopard 39,37.5,USA,Florida,339000,2011,432315.67532493756,243242.12967465178,442094.84568493086,327817.7464976272
295,Lagoon,Lagoon 380,38.0,Europe,Greece,236447,2011,432315.67532493756,216314.90561188976,417911.7494374818,229424.98084756508
296,Broadblue,Broadblue 385,38.7,Caribbean,Grenada,210000,2011,432315.67532493756,237958.75937366328,404131.1852811904,200605.05738479196
297,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Caribbean,Martinique,218725,2011,432315.67532493756,255895.54259221806,401086.5875061711,225778.4087609187
298,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Italy,346563,2011,432315.67532493756,255895.54259221806,425607.96837693505,311274.9064069561
299,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Malta,302787,2011,432315.67532493756,255895.54259221806,436409.94702272664,305376.4950509685
300,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Turkey,267522,2011,432315.67532493756,255895.54259221806,439044.56146387284,274292.4992874764
301,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Turkey,266761,2011,432315.67532493756,255895.54259221806,439044.56146387284,274292.4992874764
302,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Turkey,266761,2011,432315.67532493756,255895.54259221806,439044.56146387284,274292.4992874764
303,Lagoon,Lagoon 400,39.0,Europe,Croatia,264804,2011,432315.67532493756,276135.9073041746,404132.1230890648,230063.02649200597
304,Lagoon,Lagoon 400,39.0,Europe,Croatia,264597,2011,432315.67532493756,276135.9073041746,404132.1230890648,230063.02649200597
305,Lagoon,Lagoon 400,39.0,Europe,Croatia,217486,2011,432315.67532493756,276135.9073041746,404132.1230890648,230063.02649200597
306,Lagoon,Lagoon 400,39.0,Europe,Croatia,217261,2011,432315.67532493756,276135.9073041746,404132.1230890648,230063.02649200597
307,Lagoon,Lagoon 400,39.0,Europe,Croatia,206095,2011,432315.67532493756,276135.9073041746,404132.1230890648,230063.02649200597
308,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Croatia,194562,2011,432315.67532493756,255895.54259221806,404132.1230890648,191859.01849802036
309,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Croatia,169026,2011,432315.67532493756,255895.54259221806,404132.1230890648,191859.01849802036
310,Lagoon,Lagoon 421,42.0,Europe,Portugal,333781,2011,432315.67532493756,330530.85717087914,432345.5113023199,335085.0055541145
311,Lagoon,Lagoon 421,42.0,Europe,Italy,297902,2011,432315.67532493756,330530.85717087914,425607.96837693505,326146.88313188456
312,Leopard,Leopard 44,42.5,Caribbean,U.S. Virgin Islands,339000,2011,432315.67532493756,333814.3017051069,444394.93494046375,362184.7569483192
313,Leopard,Leopard 44,42.5,Caribbean,Saint Kitts and Nevis,339000,2011,432315.67532493756,333814.3017051069,410305.40131534054,334454.61783981696
314,Leopard,Leopard 44,42.5,Caribbean,U.S. Virgin Islands,339000,2011,432315.67532493756,333814.3017051069,444394.93494046375,362184.7569483192
315,Leopard,Leopard 44,42.5,Caribbean,Saint Kitts and Nevis,339000,2011,432315.67532493756,333814.3017051069,410305.40131534054,334454.61783981696
316,Lagoon,Lagoon 42 Owners Version,42.5,Europe,Portugal,325000,2011,432315.67532493756,359659.05970917497,432345.5113023199,336886.03391421644
317,Lagoon,Lagoon 42 Owners Version,42.5,Europe,Portugal,325000,2011,432315.67532493756,359659.05970917497,432345.5113023199,336886.03391421644
318,Leopard,Leopard 44,42.5,USA,Florida,459000,2011,432315.67532493756,333814.3017051069,442094.84568493086,448827.0850717249
319,Leopard,Leopard 44,42.5,USA,Florida,459000,2011,432315.67532493756,333814.3017051069,442094.84568493086,448827.0850717249
320,Fountaine Pajot,Fountaine Pajot Orana 44,43.0,Europe,Turkey,339850,2011,432315.67532493756,361544.2905672092,439044.56146387284,355288.7540245632
321,Nautitech,Nautitech 441,44.0,Caribbean,Martinique,279162,2011,432315.67532493756,287652.55257104296,401086.5875061711,282723.62017018854
322,Nautitech,Nautitech 441,44.0,Caribbean,Guadeloupe,255086,2011,432315.67532493756,287652.55257104296,389732.17830631573,258859.94290274222
323,Nautitech,Nautitech 441,44.0,Caribbean,Guadeloupe,254887,2011,432315.67532493756,287652.55257104296,389732.17830631573,258859.94290274222
324,Lagoon,Lagoon 450,45.8,Caribbean,U.S. Virgin Islands,475000,2011,432315.67532493756,418298.49800179794,444394.93494046375,467223.47131142725
325,Lagoon,Lagoon 450,45.8,Europe,France,533522,2011,432315.67532493756,418298.49800179794,434178.18166184187,515777.50219444
326,Lagoon,Lagoon 450,45.8,Europe,Greece,516246,2011,432315.67532493756,418298.49800179794,417911.7494374818,461416.06093272706
327,Lagoon,Lagoon 450,45.8,Europe,Greece,515844,2011,432315.67532493756,418298.49800179794,417911.7494374818,461416.06093272706
328,Lagoon,Lagoon 450,45.8,Europe,France,510725,2011,432315.67532493756,418298.49800179794,434178.18166184187,515777.50219444
329,Lagoon,Lagoon 450,45.8,Europe,France,510302,2011,432315.67532493756,418298.49800179794,434178.18166184187,515777.50219444
330,Lagoon,Lagoon 450,45.8,Europe,France,510172,2011,432315.67532493756,418298.49800179794,434178.18166184187,515777.50219444
331,Lagoon,Lagoon 450,45.8,Europe,Malta,479431,2011,432315.67532493756,418298.49800179794,436409.94702272664,470785.1960012242
332,Lagoon,Lagoon 450,45.8,Europe,Greece,472895,2011,432315.67532493756,418298.49800179794,417911.7494374818,461416.06093272706
333,Lagoon,Lagoon 450F,45.8,Europe,Turkey,462084,2011,432315.67532493756,419387.21138167364,439044.56146387284,461369.0977303014
334,Lagoon,Lagoon 450,45.8,Europe,Greece,448644,2011,432315.67532493756,418298.49800179794,417911.7494374818,461416.06093272706
335,Lagoon,Lagoon 450,45.8,Europe,Greece,407335,2011,432315.67532493756,418298.49800179794,417911.7494374818,461416.06093272706
336,Lagoon,Lagoon 450,45.8,Europe,Italy,389097,2011,432315.67532493756,418298.49800179794,425607.96837693505,420295.28352990607
337,Lagoon,Lagoon 450F,45.8,USA,Florida,499000,2011,432315.67532493756,419387.21138167364,442094.84568493086,494573.0143238686
338,Lagoon,Lagoon 450F,45.8,USA,Florida,499000,2011,432315.67532493756,419387.21138167364,442094.84568493086,494573.0143238686
339,Leopard,Leopard 46,46.0,Caribbean,British Virgin Islands,126000,2011,432315.67532493756,374429.37049490766,390530.80521696835,202054.31346017515
340,Leopard,Leopard 46,46.0,USA,Florida,480000,2011,432315.67532493756,374429.37049490766,442094.84568493086,460010.06179103506
341,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Caribbean,Panama,450000,2011,432315.67532493756,411908.1228806641,375262.4204878498,399451.52199515305
342,Outremer,Outremer 49,49.0,Caribbean,Grenada,601884,2011,432315.67532493756,728510.2639008479,404131.1852811904,617333.039981493
343,Outremer,Outremer 49,49.0,Europe,France,812664,2011,432315.67532493756,728510.2639008479,434178.18166184187,811915.610937185
344,Outremer,Outremer 49,49.0,Europe,France,811999,2011,432315.67532493756,728510.2639008479,434178.18166184187,811915.610937185
345,Lagoon,Lagoon 500,51.0,Caribbean,U.S. Virgin Islands,499000,2011,432315.67532493756,558741.7112153053,444394.93494046375,466411.4305869302
346,Lagoon,Lagoon 500,51.0,Caribbean,U.S. Virgin Islands,443813,2011,432315.67532493756,558741.7112153053,444394.93494046375,466411.4305869302
347,Lagoon,Lagoon 380,38.0,USA,New York,292000,2012,410693.99129850056,216314.90561188976,495578.9661504895,286366.43053732405
348,Lagoon,Lagoon 39,38.4,Europe,Italy,310061,2012,410693.99129850056,266275.47603053367,425607.96837693505,305277.59997181507
349,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Caribbean,Guatemala,315000,2012,410693.99129850056,255895.54259221806,438920.1288739333,308754.1034582051
350,Lagoon,Lagoon 400,39.0,Caribbean,Martinique,241298,2012,410693.99129850056,276135.9073041746,401086.5875061711,233428.95948634998
351,Lagoon,Lagoon 400,39.0,Caribbean,Martinique,237000,2012,410693.99129850056,276135.9073041746,401086.5875061711,233428.95948634998
352,Lagoon,Lagoon 400,39.0,Caribbean,Martinique,234000,2012,410693.99129850056,276135.9073041746,401086.5875061711,233428.95948634998
353,Lagoon,Lagoon 400,39.0,Europe,Portugal,315575,2012,410693.99129850056,276135.9073041746,432345.5113023199,312471.17626791
354,Lagoon,Lagoon 400,39.0,Europe,Greece,291300,2012,410693.99129850056,276135.9073041746,417911.7494374818,267585.8592617297
355,Lagoon,Lagoon 400,39.0,Europe,Greece,279162,2012,410693.99129850056,276135.9073041746,417911.7494374818,267585.8592617297
356,Lagoon,Lagoon 400,39.0,Europe,Croatia,241786,2012,410693.99129850056,276135.9073041746,404132.1230890648,234994.8606504063
357,Lagoon,Lagoon 400,39.0,Europe,Croatia,241536,2012,410693.99129850056,276135.9073041746,404132.1230890648,234994.8606504063
358,Lagoon,Lagoon 400,39.0,Europe,Croatia,241536,2012,410693.99129850056,276135.9073041746,404132.1230890648,234994.8606504063
359,Lagoon,Lagoon 400,39.0,Europe,Sweden,236681,2012,410693.99129850056,276135.9073041746,413006.87954964873,237977.52676453986
360,Alliaura,Alliaura Feeling 39 DI,39.0,Europe,Netherlands,229578,2012,410693.99129850056,239567.5150953218,412932.01537289773,230162.06269103588
361,Lagoon,Lagoon 400,39.0,Europe,Croatia,218639,2012,410693.99129850056,276135.9073041746,404132.1230890648,234994.8606504063
362,Lagoon,Lagoon 421,41.0,Europe,Italy,369828,2012,410693.99129850056,330530.85717087914,425607.96837693505,362248.0242236602
363,Leopard,Leopard 44,42.5,Caribbean,British Virgin Islands,350000,2012,410693.99129850056,333814.3017051069,390530.80521696835,330655.7158775122
364,Leopard,Leopard 44,42.5,Caribbean,British Virgin Islands,350000,2012,410693.99129850056,333814.3017051069,390530.80521696835,330655.7158775122
365,Leopard,Leopard 44,42.5,Caribbean,British Virgin Islands,315000,2012,410693.99129850056,333814.3017051069,390530.80521696835,330655.7158775122
366,Leopard,Leopard 44,42.5,Europe,Greece,273094,2012,410693.99129850056,333814.3017051069,417911.7494374818,304486.69918179937
367,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,Europe,France,520699,2012,410693.99129850056,423353.4250403182,434178.18166184187,493714.37082769367
368,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,Europe,Greece,449893,2012,410693.99129850056,423353.4250403182,417911.7494374818,430649.6206595305
369,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,Europe,Greece,449438,2012,410693.99129850056,423353.4250403182,417911.7494374818,430649.6206595305
370,Antares,Antares 44i,44.0,USA,Florida,749000,2012,410693.99129850056,593845.4404658711,442094.84568493086,648129.6424805275
371,Lagoon,Lagoon 450,45.8,Caribbean,Martinique,442581,2012,410693.99129850056,418298.49800179794,401086.5875061711,430912.7002406815
372,Lagoon,Lagoon 450F,45.8,Caribbean,Martinique,435736,2012,410693.99129850056,419387.21138167364,401086.5875061711,443031.90386489686
373,Lagoon,Lagoon 450,45.8,Caribbean,Martinique,435020,2012,410693.99129850056,418298.49800179794,401086.5875061711,430912.7002406815
374,Lagoon,Lagoon 450,45.8,Caribbean,Martinique,434093,2012,410693.99129850056,418298.49800179794,401086.5875061711,430912.7002406815
375,Lagoon,Lagoon 450,45.8,Caribbean,Belize,400142,2012,410693.99129850056,418298.49800179794,385859.8818955902,356157.598685682
376,Lagoon,Lagoon 450,45.8,Europe,Italy,486371,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
377,Lagoon,Lagoon 450,45.8,Europe,Greece,486249,2012,410693.99129850056,418298.49800179794,417911.7494374818,411088.92210547556
378,Lagoon,Lagoon 450,45.8,Europe,Italy,474211,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
379,Lagoon,Lagoon 450,45.8,Europe,Italy,473362,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
380,Lagoon,Lagoon 450,45.8,Europe,France,472895,2012,410693.99129850056,418298.49800179794,434178.18166184187,428837.4244840004
381,Lagoon,Lagoon 450,45.8,Europe,Italy,449438,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
382,Lagoon,Lagoon 450,45.8,Europe,Italy,449087,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
383,Lagoon,Lagoon 450,45.8,Europe,Italy,448644,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
384,Lagoon,Lagoon 450,45.8,Europe,France,411782,2012,410693.99129850056,418298.49800179794,434178.18166184187,428837.4244840004
385,Lagoon,Lagoon 450,45.8,Europe,France,411461,2012,410693.99129850056,418298.49800179794,434178.18166184187,428837.4244840004
386,Lagoon,Lagoon 450,45.8,Europe,Greece,400850,2012,410693.99129850056,418298.49800179794,417911.7494374818,411088.92210547556
387,Lagoon,Lagoon 450,45.8,Europe,Greece,400537,2012,410693.99129850056,418298.49800179794,417911.7494374818,411088.92210547556
388,Lagoon,Lagoon 450,45.8,Europe,Croatia,398420,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
389,Lagoon,Lagoon 450,45.8,Europe,Croatia,398420,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
390,Lagoon,Lagoon 450,45.8,Europe,Croatia,398110,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
391,Lagoon,Lagoon 450,45.8,Europe,Croatia,397717,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
392,Lagoon,Lagoon 450,45.8,Europe,Greece,388802,2012,410693.99129850056,418298.49800179794,417911.7494374818,411088.92210547556
393,Lagoon,Lagoon 450,45.8,Europe,Greece,388016,2012,410693.99129850056,418298.49800179794,417911.7494374818,411088.92210547556
394,Lagoon,Lagoon 450,45.8,Europe,Italy,376937,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
395,Lagoon,Lagoon 450,45.8,Europe,Italy,376937,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
396,Lagoon,Lagoon 450,45.8,Europe,Italy,376556,2012,410693.99129850056,418298.49800179794,425607.96837693505,431065.44111725956
397,Lagoon,Lagoon 450,45.8,Europe,Croatia,364778,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
398,Lagoon,Lagoon 450,45.8,Europe,Croatia,364501,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
399,Lagoon,Lagoon 450,45.8,Europe,Croatia,363587,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
400,Lagoon,Lagoon 450,45.8,Europe,Croatia,362911,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
401,Lagoon,Lagoon 450,45.8,Europe,Croatia,339267,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
402,Lagoon,Lagoon 450,45.8,Europe,Croatia,338302,2012,410693.99129850056,418298.49800179794,404132.1230890648,367042.845307043
403,Lagoon,Lagoon 450,45.8,USA,Florida,459950,2012,410693.99129850056,418298.49800179794,442094.84568493086,452206.4799781215
404,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Caribbean,Panama,249000,2012,410693.99129850056,411908.1228806641,375262.4204878498,318689.45597069623
