,Make,Variant,Length,GeoRegion,CRS,Price,Year,yscore,vscore,rscore,PredPrice
368,Hunter,Hunter 41 DS,40.0,USA,North Carolina,149500,2006,118000.47448487976,146477.8933270125,142371.70188985532,151856.14913532825
369,Hunter,Hunter 41 DS,40.0,USA,Ohio,149000,2006,118000.47448487976,146477.8933270125,143299.18453317645,148594.13866377375
370,Hunter,Hunter 41 DS,40.0,USA,Washington,174500,2006,118000.47448487976,146477.8933270125,157034.74794887973,171719.25653973492
371,Hunter,Hunter 44,44.0,USA,Florida,163000,2006,118000.47448487976,184872.91486444348,138553.94416284157,163760.55857222786
372,Hunter,Hunter 44 Deck Salon,44.0,Caribbean,Mexico,159000,2006,118000.47448487976,179528.66481655318,153177.46581296436,157065.93105672332
373,Hunter,Hunter 44 DS,44.0,USA,Rhode Island,169900,2006,118000.47448487976,184412.54964152363,137922.46591013408,162978.14994696228
374,Hunter,Hunter 45 Center Cockpit,45.0,USA,California,205000,2006,118000.47448487976,208316.6811834943,150001.8846952375,203755.92126934772
375,Hunter,Hunter 45 Center Cockpit,45.0,USA,Maryland,167500,2006,118000.47448487976,208316.6811834943,138481.82320502523,164059.82054423235
376,Hunter,Hunter 45cc,45.0,USA,Wisconsin,179900,2006,118000.47448487976,213012.60712569964,151636.08980766695,191732.14289915172
377,Island Packet,Island Packet 440,45.0,USA,Florida,350000,2006,118000.47448487976,394678.97855540446,138553.94416284157,345049.1992645056
378,Island Packet,Island Packet 445,45.0,Europe,Gibraltar,279854,2006,118000.47448487976,315981.17663257854,136966.3583677553,269092.36191106215
379,Island Packet,Island Packet 445,45.0,Europe,Gibraltar,279845,2006,118000.47448487976,315981.17663257854,136966.3583677553,269092.36191106215
380,Island Packet,Island Packet 440,45.0,Europe,Netherlands,376505,2006,118000.47448487976,394678.97855540446,139841.46050705275,349812.368107802
381,Island Packet,Island Packet 440,45.0,Europe,Netherlands,340008,2006,118000.47448487976,394678.97855540446,139841.46050705275,349812.368107802
382,Island Packet,Island Packet 485,52.0,Europe,Netherlands,533252,2006,118000.47448487976,561969.0812362256,139841.46050705275,555300.5805219406
383,J Boats,J Boats J 122,40.0,USA,California,189000,2006,118000.47448487976,232390.75295789418,150001.8846952375,204950.83004403437
384,Jeanneau,Jeanneau Sun Odyssey 40.3,40.0,Europe,Croatia,119648,2006,118000.47448487976,130676.2957163176,122594.94748508127,96907.79463990724
385,Jeanneau,Jeanneau Sun Odyssey 40.3,40.0,Europe,Croatia,72760,2006,118000.47448487976,130676.2957163176,122594.94748508127,96907.79463990724
386,Jeanneau,Jeanneau Sun Odyssey 40.3,40.0,USA,Illinois,129500,2006,118000.47448487976,130676.2957163176,145070.15606643067,128248.00012802504
387,Jeanneau,Jeanneau Sun Odyssey 40.3,40.0,Europe,Italy,115396,2006,118000.47448487976,130676.2957163176,131501.93166320262,106118.00634105207
388,Jeanneau,Jeanneau Sun Odyssey 40.3,40.0,Europe,Italy,103249,2006,118000.47448487976,130676.2957163176,131501.93166320262,106118.00634105207
389,Jeanneau,Jeanneau Sun Odyssey 40.3,40.0,USA,Rhode Island,129900,2006,118000.47448487976,130676.2957163176,137922.46591013408,125386.82779256123
390,Jeanneau,Jeanneau Sun Odyssey 40.3,40.0,Europe,United Kingdom,113913,2006,118000.47448487976,130676.2957163176,138169.11520215712,112616.63627178203
391,Jeanneau,Jeanneau Sun Odyssey 42 DS,42.0,Caribbean,Mexico,180000,2006,118000.47448487976,169388.07342358647,153177.46581296436,170947.29698370738
392,Jeanneau,Jeanneau Sun Odyssey 42 DS,42.0,USA,Rhode Island,159000,2006,118000.47448487976,169388.07342358647,137922.46591013408,150537.76179341404
393,Jeanneau,Jeanneau Sun Odyssey 42 DS,42.0,Europe,Spain,133230,2006,118000.47448487976,169388.07342358647,138365.70623866507,143133.21999026916
394,Jeanneau,Jeanneau Sun Odyssey 43 DS,42.0,USA,Washington,198500,2006,118000.47448487976,198234.0628748997,157034.74794887973,210990.09645404437
395,Jeanneau,Jeanneau Sun Odyssey 45,45.0,Europe,Croatia,173702,2006,118000.47448487976,143381.75232612216,122594.94748508127,136203.44370140697
396,Jeanneau,Jeanneau Sun Odyssey 45,45.0,Europe,Croatia,139690,2006,118000.47448487976,143381.75232612216,122594.94748508127,136203.44370140697
397,Jeanneau,Jeanneau Sun Odyssey 45,45.0,Europe,Croatia,115396,2006,118000.47448487976,143381.75232612216,122594.94748508127,136203.44370140697
398,Jeanneau,Jeanneau Sun Odyssey 45,45.0,USA,Florida,169000,2006,118000.47448487976,143381.75232612216,138553.94416284157,152321.36368743103
399,Jeanneau,Jeanneau Sun Odyssey 45,45.0,Europe,Greece,109323,2006,118000.47448487976,143381.75232612216,124201.85730889764,115700.26934058727
400,Jeanneau,Jeanneau Sun Odyssey 45,45.0,Europe,Greece,103188,2006,118000.47448487976,143381.75232612216,124201.85730889764,115700.26934058727
401,Jeanneau,Jeanneau Sun Odyssey 45,45.0,Europe,Spain,156696,2006,118000.47448487976,143381.75232612216,138365.70623866507,142459.65906823418
402,Jeanneau,Jeanneau Sun Odyssey 45,45.0,Europe,Spain,132436,2006,118000.47448487976,143381.75232612216,138365.70623866507,142459.65906823418
403,Jeanneau,Jeanneau Sun Odyssey 45,45.0,Europe,Spain,132402,2006,118000.47448487976,143381.75232612216,138365.70623866507,142459.65906823418
404,Jeanneau,Jeanneau Sun Odyssey 48 DS,48.0,Europe,France,206507,2006,118000.47448487976,233169.34581932038,138756.8337801895,206019.25445764148
405,Jeanneau,Jeanneau Sun Odyssey 49 DS,49.0,Europe,Croatia,132407,2006,118000.47448487976,251720.2017941243,122594.94748508127,164950.38974035118
406,Jeanneau,Jeanneau Sun Odyssey 49 DS,49.0,USA,Florida,278165,2006,118000.47448487976,251720.2017941243,138553.94416284157,222053.24756740063
407,Jeanneau,Jeanneau Sun Odyssey 49 DS,49.0,USA,Florida,175000,2006,118000.47448487976,251720.2017941243,138553.94416284157,222053.24756740063
408,Jeanneau,Jeanneau Sun Odyssey 49 DS,49.0,Europe,France,200433,2006,118000.47448487976,251720.2017941243,138756.8337801895,207250.12738382534
409,Jeanneau,Jeanneau Sun Odyssey 49 Owners version,49.0,Europe,Greece,252667,2006,118000.47448487976,285289.1141710946,124201.85730889764,241404.78519352642
410,Jeanneau,Jeanneau Sun Odyssey 49,49.0,Europe,Greece,115396,2006,118000.47448487976,215182.30566042423,124201.85730889764,143593.59434810336
411,Jeanneau,Jeanneau Sun Odyssey 49 DS,49.0,Europe,Italy,206507,2006,118000.47448487976,251720.2017941243,131501.93166320262,202955.69850439037
412,Jeanneau,Jeanneau Sun Odyssey 49,49.0,USA,Michigan,279900,2006,118000.47448487976,215182.30566042423,155705.8146713784,259780.7120412307
413,Jeanneau,Jeanneau Sun Odyssey 49,49.0,USA,Michigan,249900,2006,118000.47448487976,215182.30566042423,155705.8146713784,259780.7120412307
414,Jeanneau,Jeanneau Sun Odyssey 49 DS,49.0,Europe,Spain,224728,2006,118000.47448487976,251720.2017941243,138365.70623866507,226697.63017257696
415,Jeanneau,Jeanneau Sun Odyssey 54 DS,55.0,Europe,Croatia,179775,2006,118000.47448487976,320833.2607601433,122594.94748508127,173533.0531767577
416,Jeanneau,Jeanneau Sun Odyssey 54 DS,55.0,Europe,Greece,299771,2006,118000.47448487976,320833.2607601433,124201.85730889764,269736.67466101516
417,Jeanneau,Jeanneau Sun Odyssey 54 DS,55.0,Europe,Italy,230792,2006,118000.47448487976,320833.2607601433,131501.93166320262,241630.67923031512
418,Najad,Najad 440 CC,44.0,Europe,United Kingdom,413104,2006,118000.47448487976,466440.3116375936,138169.11520215712,413922.64140074427
419,Nordship,Nordship DSC 38,38.0,Europe,France,200425,2006,118000.47448487976,226302.09211231238,138756.8337801895,205147.67312195664
420,Oyster,Oyster 46,46.0,USA,Rhode Island,499000,2006,118000.47448487976,563426.4386381136,137922.46591013408,522955.0839236569
421,Passport,Passport 470,47.0,USA,Maryland,489000,2006,118000.47448487976,552135.3276433616,138481.82320502523,520170.4988055048
422,Passport,Passport Vista 515 Center Cockpit,51.0,USA,Maryland,635000,2006,118000.47448487976,716985.5481667375,138481.82320502523,604123.3207904059
423,Sabre,Sabre 386,38.0,USA,New York,194995,2006,118000.47448487976,220171.0188421622,147833.629458015,202427.9326992745
424,Sabre,Sabre 426,42.0,USA,Florida,285000,2006,118000.47448487976,326479.7977852466,138553.94416284157,289772.78260377917
425,Sabre,Sabre 426,42.0,USA,Maryland,285000,2006,118000.47448487976,326479.7977852466,138481.82320502523,299444.2725592558
426,Tayana,Tayana 48,48.0,USA,California,386000,2006,118000.47448487976,435836.8843974184,150001.8846952375,399356.0841536115
427,Wauquiez,Wauquiez Centurion 40s,40.0,Europe,France,170057,2006,118000.47448487976,179841.76804176986,138756.8337801895,171263.97396690928
428,Wauquiez,Wauquiez Pilot Saloon 41,42.0,Europe,Ireland,156696,2006,118000.47448487976,200670.7584829646,125769.9339310757,153373.23836540774
429,Wauquiez,Wauquiez Pilot Saloon 41,42.0,Europe,Spain,193137,2006,118000.47448487976,200670.7584829646,138365.70623866507,182666.88719733868
430,Wauquiez,Wauquiez Pilot Saloon 47,47.0,Europe,Greece,279391,2006,118000.47448487976,323336.9728310275,124201.85730889764,281637.4818129616
431,X-Yachts,X-Yachts X-40,40.0,Europe,France,180990,2006,118000.47448487976,205614.9651322756,138756.8337801895,184909.59833562057
432,X-Yachts,X-Yachts X-40,40.0,Europe,Italy,212572,2006,118000.47448487976,205614.9651322756,131501.93166320262,197817.865884455
433,X-Yachts,X-Yachts X-43,43.0,Europe,France,208928,2006,118000.47448487976,235902.9237911499,138756.8337801895,202600.816518121
434,X-Yachts,X-Yachts X-50,50.0,Europe,Belgium,425144,2006,118000.47448487976,434277.3950842522,147195.74344233787,411218.67981371365
435,X-Yachts,X-Yachts 50,50.0,Europe,Denmark,358209,2006,118000.47448487976,404457.7578319038,150500.22083031564,357397.8913860519
436,X-Yachts,X-Yachts X-50,50.0,Europe,France,388703,2006,118000.47448487976,434277.3950842522,138756.8337801895,389345.106362202
437,Zuanelli,Zuanelli 52 DH,52.0,Europe,Italy,346188,2006,118000.47448487976,390884.71330511256,131501.93166320262,344908.79389211675
438,Allures,Allures 44,44.0,Europe,France,290312,2007,121178.22471387757,359102.9966318927,138756.8337801895,317287.24393639015
439,Alubat,Alubat Ovni 395,41.0,Europe,Italy,194351,2007,121178.22471387757,261722.23769259857,131501.93166320262,208847.5663993899
440,Alubat,Alubat CIGALE 16,54.0,Europe,Spain,352262,2007,121178.22471387757,387312.6137998755,138365.70623866507,348600.24032733316
441,Amel,Amel 54,56.0,Europe,Spain,504099,2007,121178.22471387757,568748.8235149035,138365.70623866507,567964.9870656037
442,Archambault,Archambault 40 RC,39.0,Europe,Greece,119024,2007,121178.22471387757,143160.06680042762,124201.85730889764,115506.15007558175
443,Bavaria,Bavaria 39 Cruiser,39.0,Europe,Croatia,123292,2007,121178.22471387757,96535.3326405536,122594.94748508127,92134.75455899708
444,Bavaria,Bavaria 39 Cruiser,39.0,Europe,Croatia,91102,2007,121178.22471387757,96535.3326405536,122594.94748508127,92134.75455899708
445,Bavaria,Bavaria 39 Cruiser,39.0,USA,Florida,85900,2007,121178.22471387757,96535.3326405536,138553.94416284157,93844.58744162829
446,Bavaria,Bavaria 39 Cruiser,39.0,Europe,Greece,97176,2007,121178.22471387757,96535.3326405536,124201.85730889764,68798.23172204694
447,Bavaria,Bavaria 39 Cruiser,39.0,Europe,Greece,69238,2007,121178.22471387757,96535.3326405536,124201.85730889764,68798.23172204694
448,Bavaria,Bavaria 39 Cruiser,39.0,Europe,Greece,68040,2007,121178.22471387757,96535.3326405536,124201.85730889764,68798.23172204694
449,Bavaria,Bavaria 39 Cruiser,39.0,Europe,Greece,68023,2007,121178.22471387757,96535.3326405536,124201.85730889764,68798.23172204694
450,Bavaria,Bavaria 39 Cruiser,39.0,Europe,Greece,67537,2007,121178.22471387757,96535.3326405536,124201.85730889764,68798.23172204694
451,Bavaria,Bavaria 39 Cruiser,39.0,Europe,Spain,91102,2007,121178.22471387757,96535.3326405536,138365.70623866507,92558.84078560463
452,Bavaria,Bavaria 39 Cruiser,39.0,Europe,United Kingdom,99898,2007,121178.22471387757,96535.3326405536,138169.11520215712,92961.04358340807
453,Bavaria,Bavaria 44 Vision,45.0,Europe,Bulgaria,139690,2007,121178.22471387757,173177.72409444838,125633.66766201043,162905.22513374023
454,Bavaria,Bavaria 44 Vision,45.0,Europe,Italy,156696,2007,121178.22471387757,173177.72409444838,131501.93166320262,150437.14480874635
455,Bavaria,Bavaria 44 Vision,45.0,Europe,Netherlands,176131,2007,121178.22471387757,173177.72409444838,139841.46050705275,166991.37295355895
456,Bavaria,Bavaria Cruiser 46,46.0,Europe,Croatia,133009,2007,121178.22471387757,133164.89303377052,122594.94748508127,110005.31081180712
457,Bavaria,Bavaria Cruiser 46,46.0,Europe,Croatia,131795,2007,121178.22471387757,133164.89303377052,122594.94748508127,110005.31081180712
458,Bavaria,Bavaria Cruiser 46,46.0,Europe,Croatia,91831,2007,121178.22471387757,133164.89303377052,122594.94748508127,110005.31081180712
459,Bavaria,Bavaria 46 Cruiser,46.0,USA,Florida,129900,2007,121178.22471387757,142825.25090019315,138553.94416284157,128673.64285061059
460,Bavaria,Bavaria Cruiser 46,46.0,Europe,Greece,105705,2007,121178.22471387757,133164.89303377052,124201.85730889764,115567.86877935984
461,Bavaria,Bavaria Cruiser 46,46.0,Europe,Italy,115396,2007,121178.22471387757,133164.89303377052,131501.93166320262,113831.67833795244
462,Bavaria,Bavaria Cruiser 46,46.0,Caribbean,Martinique,151892,2007,121178.22471387757,133164.89303377052,133380.15584910839,134092.71498920186
463,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Croatia,180382,2007,121178.22471387757,156372.6918812793,122594.94748508127,118323.30133679503
464,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Croatia,173094,2007,121178.22471387757,156372.6918812793,122594.94748508127,118323.30133679503
465,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Croatia,108108,2007,121178.22471387757,156372.6918812793,122594.94748508127,118323.30133679503
466,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Croatia,107486,2007,121178.22471387757,156372.6918812793,122594.94748508127,118323.30133679503
467,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Croatia,94746,2007,121178.22471387757,156372.6918812793,122594.94748508127,118323.30133679503
468,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Italy,145769,2007,121178.22471387757,156372.6918812793,131501.93166320262,128479.58243123854
469,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Italy,133617,2007,121178.22471387757,156372.6918812793,131501.93166320262,128479.58243123854
470,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Italy,121470,2007,121178.22471387757,156372.6918812793,131501.93166320262,128479.58243123854
471,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Malta,184634,2007,121178.22471387757,156372.6918812793,140556.3240108514,162457.68175646415
472,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Spain,182212,2007,121178.22471387757,156372.6918812793,138365.70623866507,165050.8798228047
473,Bavaria,Bavaria Cruiser 46,46.0,Caribbean,Saint Lucia,152910,2007,121178.22471387757,133164.89303377052,142988.22993094588,142352.6404259234
474,Bavaria,Bavaria Cruiser 50,49.0,Caribbean,Martinique,200498,2007,121178.22471387757,243908.36830849564,133380.15584910839,208427.00443246381
475,Beneteau,Beneteau Cyclades 39.3,39.0,Europe,Croatia,78955,2007,121178.22471387757,101333.33234310521,122594.94748508127,74856.02280829744
476,Beneteau,Beneteau Cyclades 39.3,39.0,Europe,Croatia,72639,2007,121178.22471387757,101333.33234310521,122594.94748508127,74856.02280829744
477,Beneteau,Beneteau Cyclades 39.3,39.0,Europe,Croatia,66808,2007,121178.22471387757,101333.33234310521,122594.94748508127,74856.02280829744
478,Beneteau,Beneteau Cyclades 39.3,39.0,Europe,France,87458,2007,121178.22471387757,101333.33234310521,138756.8337801895,92603.54960123358
479,Beneteau,Beneteau Cyclades 39.3,39.0,Europe,Greece,70452,2007,121178.22471387757,101333.33234310521,124201.85730889764,81369.7143561221
480,Beneteau,Beneteau Cyclades 39.3,39.0,Europe,Spain,94746,2007,121178.22471387757,101333.33234310521,138365.70623866507,94653.22498782571
481,Beneteau,Beneteau Cyclades 39.3,39.0,Europe,Spain,83814,2007,121178.22471387757,101333.33234310521,138365.70623866507,94653.22498782571
482,Beneteau,Beneteau First 40.7,40.0,Europe,Croatia,91125,2007,121178.22471387757,153291.15390212028,122594.94748508127,122513.641964313
483,Beneteau,Beneteau Oceanis 40,40.0,Europe,Greece,95985,2007,121178.22471387757,119556.2834428576,124201.85730889764,103986.07890834224
484,Beneteau,Beneteau Oceanis 40,40.0,Europe,Spain,146488,2007,121178.22471387757,119556.2834428576,138365.70623866507,116532.09649410506
485,Beneteau,Beneteau Oceanis 40,40.0,Europe,Spain,106562,2007,121178.22471387757,119556.2834428576,138365.70623866507,116532.09649410506
486,Beneteau,Beneteau Oceanis 40,40.0,Europe,Turkey,108135,2007,121178.22471387757,119556.2834428576,135784.83287391116,108784.92350187739
487,Beneteau,Beneteau Oceanis 43,43.0,Europe,Croatia,115396,2007,121178.22471387757,131140.51782078217,122594.94748508127,105281.3722992695
488,Beneteau,Beneteau Cyclades 43.4,43.0,Europe,Croatia,114789,2007,121178.22471387757,112252.21706136095,122594.94748508127,94847.42088564557
489,Beneteau,Beneteau Cyclades 43.4,43.0,Europe,Croatia,87458,2007,121178.22471387757,112252.21706136095,122594.94748508127,94847.42088564557
490,Beneteau,Beneteau Oceanis 423,43.0,USA,Florida,138900,2007,121178.22471387757,168735.0104445273,138553.94416284157,154999.34676998048
491,Beneteau,Beneteau Oceanis Clipper 423,43.0,Europe,France,127543,2007,121178.22471387757,126992.98054479933,138756.8337801895,126465.52014335826
492,Beneteau,Beneteau Cyclades 43.4,43.0,Europe,Greece,112951,2007,121178.22471387757,112252.21706136095,124201.85730889764,97015.04280968753
493,Beneteau,Beneteau Cyclades 43.4,43.0,Europe,Greece,91102,2007,121178.22471387757,112252.21706136095,124201.85730889764,97015.04280968753
494,Beneteau,Beneteau Cyclades 43,43.0,Europe,Greece,91041,2007,121178.22471387757,100099.72030180511,124201.85730889764,81369.7143561221
495,Beneteau,Beneteau 423,43.0,Caribbean,Grenada,125000,2007,121178.22471387757,142393.34590174124,123765.76579703494,127171.84029115598
496,Beneteau,Beneteau Oceanis 423,43.0,USA,Texas,154900,2007,121178.22471387757,168735.0104445273,139091.03592148874,158803.0696196144
497,Beneteau,Beneteau Cyclades 43.3,43.0,Europe,United Kingdom,113246,2007,121178.22471387757,119692.1116347974,138169.11520215712,105679.16379936738
498,Beneteau,Beneteau Cyclades 43.4,43.0,USA,Virginia,129900,2007,121178.22471387757,112252.21706136095,141881.43813884608,113066.94079474828
499,Beneteau,Beneteau 423,43.0,Caribbean,West Indies,125000,2007,121178.22471387757,142393.34590174124,128530.41421372157,124001.20207753233
500,Beneteau,Beneteau Oceanis 46,47.0,Europe,Greece,194351,2007,121178.22471387757,177757.45954397097,124201.85730889764,172152.18426625952
501,Beneteau,Beneteau Oceanis 46,47.0,Europe,Greece,174916,2007,121178.22471387757,177757.45954397097,124201.85730889764,172152.18426625952
502,Beneteau,Beneteau Oceanis 46,47.0,Europe,Greece,163991,2007,121178.22471387757,177757.45954397097,124201.85730889764,172152.18426625952
503,Beneteau,Beneteau Oceanis 46 Owner Version,47.0,Europe,Greece,160346,2007,121178.22471387757,176300.67498723918,124201.85730889764,165032.7015642653
504,Beneteau,Beneteau Oceanis 46,47.0,Caribbean,Mexico,130000,2007,121178.22471387757,177757.45954397097,153177.46581296436,147886.33603516
505,Beneteau,Beneteau Oceanis 46,47.0,Europe,Turkey,202854,2007,121178.22471387757,177757.45954397097,135784.83287391116,187689.8077004058
506,Beneteau,Beneteau First 50,49.0,USA,California,299900,2007,121178.22471387757,285135.09341641294,150001.8846952375,266590.5143196357
507,Beneteau,Beneteau First 50,49.0,Europe,Croatia,228363,2007,121178.22471387757,285135.09341641294,122594.94748508127,241230.5156217907
508,Beneteau,Beneteau Oceanis 49,49.0,USA,Florida,269000,2007,121178.22471387757,259695.0212495357,138553.94416284157,241484.22107525158
509,Beneteau,Beneteau First 50,49.0,Europe,France,240520,2007,121178.22471387757,285135.09341641294,138756.8337801895,237922.6672947405
510,Beneteau,Beneteau First 50,49.0,Europe,France,240510,2007,121178.22471387757,285135.09341641294,138756.8337801895,237922.6672947405
511,Beneteau,Beneteau First 50,49.0,Europe,Italy,212572,2007,121178.22471387757,285135.09341641294,131501.93166320262,234450.40604190098
512,Beneteau,Beneteau Oceanis 50,49.0,Europe,Italy,188278,2007,121178.22471387757,209996.58644227745,131501.93166320262,191553.97988237534
513,Beneteau,Beneteau Oceanis 50,49.0,USA,Massachusetts,199900,2007,121178.22471387757,209996.58644227745,137400.67121732395,194945.91580838725
514,Beneteau,Beneteau First 50,49.0,Europe,Turkey,230761,2007,121178.22471387757,285135.09341641294,135784.83287391116,239365.06427640593
515,Beneteau,Beneteau Cyclades 50.5,51.0,Europe,Croatia,139690,2007,121178.22471387757,169633.52267042478,122594.94748508127,137636.9076324037
516,Beneteau,Beneteau Cyclades 50.5,51.0,USA,Florida,149900,2007,121178.22471387757,169633.52267042478,138553.94416284157,155560.38891159903
517,Beneteau,Beneteau Cyclades 50.5,51.0,Europe,Greece,176131,2007,121178.22471387757,169633.52267042478,124201.85730889764,150725.65535738264
518,Beneteau,Beneteau Cyclades 50.5,51.0,Europe,Greece,150622,2007,121178.22471387757,169633.52267042478,124201.85730889764,150725.65535738264
519,Beneteau,Beneteau Cyclades 50.5,51.0,Europe,Greece,145764,2007,121178.22471387757,169633.52267042478,124201.85730889764,150725.65535738264
520,Beneteau,Beneteau Cyclades 50.5,51.0,USA,Virginia,174900,2007,121178.22471387757,169633.52267042478,141881.43813884608,170292.1869976225
521,Beneteau,Beneteau 523,53.0,USA,Florida,279000,2007,121178.22471387757,343635.686008888,138553.94416284157,295281.08919556224
522,Beneteau,Beneteau Oceanis Clipper 523,53.0,Europe,France,191922,2007,121178.22471387757,236791.5558241554,138756.8337801895,199750.5849600585
523,Beneteau,Beneteau Oceanis Clipper 523,53.0,Europe,Greece,218645,2007,121178.22471387757,236791.5558241554,124201.85730889764,218499.9171373418
524,Beneteau,Beneteau Oceanis 523,53.0,Europe,Greece,194351,2007,121178.22471387757,312256.9966051786,124201.85730889764,225252.58805927797
525,Beneteau,Beneteau Oceanis 50,49.0,Caribbean,Dominican Republic,265000,2007,121178.22471387757,209996.58644227745,159323.4587932347,261054.67403719274
526,Beneteau,Beneteau Oceanis 50,49.0,Caribbean,Martinique,206574,2007,121178.22471387757,209996.58644227745,133380.15584910839,194513.13950715002
527,Beneteau,Beneteau Cyclades 50.5,51.0,Caribbean,Guadeloupe,303785,2007,121178.22471387757,169633.52267042478,130246.86810759934,204535.17339473646
528,Bestevaer,Bestevaer 53ST,53.0,Europe,Netherlands,911022,2007,121178.22471387757,1001670.0979645555,139841.46050705275,1097886.9417476172
529,Cabo Rico,Cabo Rico 42,46.0,USA,Georgia,274000,2007,121178.22471387757,337686.2034913809,142214.19157353917,256123.75768076436
530,Caliber,Caliber 47 LRC SE,48.0,USA,Florida,339950,2007,121178.22471387757,351381.2863433361,138553.94416284157,327116.1480188171
531,Caliber,Caliber 47LRC,48.0,USA,Texas,389900,2007,121178.22471387757,428695.6530098945,139091.03592148874,382073.64338415465
532,Catalina,Catalina 42 MK II,42.0,USA,New Jersey,159800,2007,121178.22471387757,185371.9119339823,146645.60492828971,166929.99247394473
533,Catalina,Catalina Morgan 440,46.0,Caribbean,Mexico,209999,2007,121178.22471387757,231812.63812604977,153177.46581296436,208245.05338308107
534,Catalina,Catalina Morgan 440,46.0,USA,Virginia,214900,2007,121178.22471387757,231812.63812604977,141881.43813884608,211245.77971454186
535,Catalina,Catalina 470,47.0,USA,Virginia,274999,2007,121178.22471387757,295914.65465525334,141881.43813884608,283131.2467618588
536,Comar,Comar Comet 41S,41.0,Europe,Italy,139671,2007,121178.22471387757,150506.2750253866,131501.93166320262,135060.65078111895
537,Comar,Comar Comet 41S,41.0,Europe,Italy,133617,2007,121178.22471387757,150506.2750253866,131501.93166320262,135060.65078111895
538,Comar,Comar Comet 41S,41.0,Europe,Italy,97176,2007,121178.22471387757,150506.2750253866,131501.93166320262,135060.65078111895
539,Comar,Comar Comet 41S,41.0,Europe,Portugal,148173,2007,121178.22471387757,150506.2750253866,144735.62491001407,151858.13567914354
540,Comar,Comar Comet 45S,46.0,Europe,Italy,163984,2007,121178.22471387757,218436.16380507156,131501.93166320262,181790.16979251496
541,Comar,Comar Comet 52 RS,52.0,Europe,Spain,273318,2007,121178.22471387757,294547.8598502463,138365.70623866507,269851.28505136946
542,Comar,Comar Comet 52 RS,52.0,Europe,Spain,267244,2007,121178.22471387757,294547.8598502463,138365.70623866507,269851.28505136946
543,Contest,Contest 50CS,49.0,Europe,Netherlands,582470,2007,121178.22471387757,640426.6658339914,139841.46050705275,614897.3633933373
544,Contest,Contest 55CS,55.0,Europe,Netherlands,589128,2007,121178.22471387757,647747.147131093,139841.46050705275,614897.3633933373
545,Dehler,Dehler 39 SQ,39.0,Europe,Netherlands,193793,2007,121178.22471387757,191588.35160777954,139841.46050705275,186929.34196443658
546,Dehler,Dehler 44,44.0,Europe,Netherlands,193137,2007,121178.22471387757,212354.43020100534,139841.46050705275,190841.91322878868
547,Dehler,Dehler 44 SQ,44.0,Europe,Portugal,205284,2007,121178.22471387757,225710.07548726135,144735.62491001407,207998.31337247748
548,Dehler,Dehler 47 SQ,47.0,Europe,Italy,261160,2007,121178.22471387757,270246.9792046588,131501.93166320262,243822.88948609427
549,Dehler,Dehler 47,47.0,Europe,Italy,205284,2007,121178.22471387757,218670.28454299967,131501.93166320262,193448.64433796983
550,Dehler,Dehler 47,47.0,Europe,Spain,193186,2007,121178.22471387757,218670.28454299967,138365.70623866507,197116.24243140087
551,Delphia,Delphia 40,39.0,Europe,Italy,91090,2007,121178.22471387757,129747.5170581135,131501.93166320262,94342.49711257473
552,Dufour,Dufour 385,38.0,Caribbean,Antigua and Barbuda,72908,2007,121178.22471387757,99701.50582345606,121769.51431621084,70537.1946712807
553,Dufour,Dufour 385 GL,38.0,Europe,Greece,91102,2007,121178.22471387757,106060.86510670555,124201.85730889764,95370.24151613365
554,Dufour,Dufour 385 GL,38.0,Europe,Italy,102034,2007,121178.22471387757,106060.86510670555,131501.93166320262,98856.80622087246
555,Dufour,Dufour 385 GL,38.0,Europe,Italy,91102,2007,121178.22471387757,106060.86510670555,131501.93166320262,98856.80622087246
556,Dufour,Dufour 40 Performance,40.0,Europe,Italy,95985,2007,121178.22471387757,124827.68052495606,131501.93166320262,103211.14193381998
557,Dufour,Dufour 40 Performance,40.0,Europe,Portugal,133598,2007,121178.22471387757,124827.68052495606,144735.62491001407,123457.45184441654
558,Dufour,Dufour 455 GL,45.0,Europe,Denmark,159171,2007,121178.22471387757,158804.7887159619,150500.22083031564,155477.4259774835
559,Dufour,Dufour 485 GL,48.0,Europe,Italy,212580,2007,121178.22471387757,226096.00823417743,131501.93166320262,203397.0565283625
560,Dufour,Dufour 485 GL,48.0,Europe,Italy,200433,2007,121178.22471387757,226096.00823417743,131501.93166320262,203397.0565283625
561,Dufour,Dufour 485 GL,48.0,Europe,Spain,204069,2007,121178.22471387757,226096.00823417743,138365.70623866507,199746.92288637767
562,Dufour,Dufour 485,48.0,Europe,Spain,194351,2007,121178.22471387757,235774.72726781748,138365.70623866507,199526.02575196017
